PFCNTR,DMA_CODE,DMA_DESC,OPEN_BRANDS_DESC,OPERTNL_STAT_CODE,LEGAL_ENTITY_NAME,CITY_NAME,STATE_CODE,CNTY_NAME,ZIP_CODE,CNTRY,Latitude,Longitude
300673,506,"E. Mass/Southern, NH",DD,Open,"MANCO, LLC",Allenstown,NH,MERRIMACK,3275,USA,43.124272,-71.443085
300676,602,"Chicago, IL",BR/DD,Open,"Sarika, Inc.",Blue Island,IL,Cook,60406,USA,41.662406,-87.678625
300677,501,"Metro, NY",DD,Open,"FRJ Oceanside Donuts, Inc.",Oceanside,NY,Nassau,11572,USA,40.64078,-73.6396
300679,602,"Chicago, IL",DD,Open,"CH. Ridge, Inc.",Chicago Ridge,IL,Cook,60415,USA,41.719961,-87.780961
300682,602,"Chicago, IL",BR/DD,Open,"Karam Foods, Inc.",Chicago,IL,Cook,60613,USA,41.946852,-87.673164
300687,501,"Metro, NY",DD,Open,Shraddha Saburi LLC,Paterson,NJ,PASSAIC,7502,USA,40.915505,-74.194484
300694,506,"E. Mass/Southern, NH",DD,Open,"S & S Donuts, LLC",Revere,MA,SUFFOLK,2151,USA,42.405772,-71.015158
300697,501,"Metro, NY",BR/DD,Open,"Hempstead Donut System, LLC",Hempstead,NY,Nassau,11550,USA,40.70035,-73.61583
300698,501,"Metro, NY",DD,Open,"Port Chester Donuts, Inc.",Port Chester,NY,Westchester,10573,USA,40.994897,-73.673939
300700,602,"Chicago, IL",BR/DD,Open,Jay Chehar Corporation,Yorkville,IL,Kendall,60560,USA,41.659668,-88.441678
300702,505,"Detroit, MI",BR/DD,Open,OM SOUTHFIELD DONUTS INC,Southfield,MI,Oakland,48034,USA,42.470715,-83.280405
300705,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,Albireh Donuts LLC,Sebring,FL,Highlands,33870,USA,27.468033,-81.437675
300707,505,"Detroit, MI",DD,Open,"B.V.M., Inc.",Livonia,MI,Wayne,48152,USA,42.425971,-83.335413
300710,500,"Portland, ME",DD,Open,"Deering Donuts, LLC",Portland,ME,Cumberland,4103,USA,43.670664,-70.284753
300711,500,"Portland, ME",DD,Open,Colettes Donut Shoppe,Lewiston,ME,ANDROSCOGGIN,4240,USA,44.101403,-70.213847
300712,505,"Detroit, MI",BR/DD,Open,KARDO 15 LLC,Madison Heights,MI,Oakland,48071,USA,42.504681,-83.086083
300715,602,"Chicago, IL",DD,Open,"Vrinda Donuts, Inc.",Chicago,IL,Cook,60636,USA,41.765086,-87.663431
300716,602,"Chicago, IL",DD,Open,"Karim, Inc. #2",Skokie,IL,Cook,60076,USA,42.040911,-87.725633
300717,602,"Chicago, IL",DD,Open,Jai Bajarang Inc.,Downers Grove,IL,DuPage,60515,USA,41.809714,-87.999283
300723,504,"Philadelphia, PA",DD,Open,Northeast Donut Shops Management Corporation,Philadelphia,PA,Philadelphia,19149,USA,40.034978,-75.068792
300729,602,"Chicago, IL",BR/DD,Open,"A. J. PATEL FOOD SERVICE, INC.",Chicago,IL,Cook,60659,USA,41.997537,-87.708483
300734,602,"Chicago, IL",BR/DD,Open,"CALUMET TWO, INC.",Calumet City,IL,COOK,60409,USA,41.600442,-87.541469
300737,618,"Houston, TX",DD,Open,EKTA Holdings Inc.,Bellaire,TX,HARRIS,77401,USA,29.705737,-95.474346
300740,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"Suncoast Donuts, LLC",Clearwater,FL,PINELLAS,33756,USA,27.959211,-82.787856
300744,752,"Colorado Springs, CO",DD,Open,"JB Partners CS & North Circle, LLC",Colorado Springs,CO,El Paso,80909,USA,38.836053,-104.775533
300754,789,"Tucson, AZ",BR/DD,Open,DESERT DONUTS ONE LLC,Tucson,AZ,Pima,85711,USA,32.206692,-110.878094
300762,504,"Philadelphia, PA",DD,Open,"Jay Donuts, Inc.",Wilmington,DE,New Castle,19803,USA,39.796861,-75.548011
300764,543,"Springfield, MA",DD,Open,"Greenfield Donuts, Inc.",Greenfield,MA,Franklin,1301,USA,42.585067,-72.613022
300779,501,"Metro, NY",DD,Open,"JAK-Blauvelt Donuts, Inc.",Blauvelt,NY,Rockland,10913,USA,41.062981,-73.949359
300781,501,"Metro, NY",BR/DD,Open,"Triple J. Family, Inc.",Bergenfield,NJ,Bergen,7621,USA,40.918284,-73.997069
300782,506,"E. Mass/Southern, NH",DD,Open,"Furtado Donuts, Inc.",Saugus,MA,Essex,1906,USA,42.472831,-71.036857
300784,504,"Philadelphia, PA",DD,Open,"Donut Masters, Inc.",Cherry Hill,NJ,Camden,8002,USA,39.937489,-75.036244
300785,506,"E. Mass/Southern, NH",DD,Open,"Mindas Donuts, Inc.",Plaistow,NH,ROCKINGHAM,3865,USA,42.833036,-71.056706
300786,501,"Metro, NY",DD,Open,"Middle Donuts, Inc.",Middletown,NJ,Monmouth,7748,USA,40.39315,-74.101319
300787,501,"Metro, NY",DD,Permanent Close,"Danbury Donuts, Inc.",New Fairfield,CT,Fairfield,6812,USA,41.465883,-73.482103
300789,501,"Metro, NY",DD,Open,"CORTLANDT MANOR DONUTS, LLC",Cortlandt Manor,NY,Westchester,10567,USA,41.305075,-73.879242
300791,506,"E. Mass/Southern, NH",DD,Open,The Epstein Porter II LLC,Charlestown,MA,SUFFOLK,2129,USA,42.375847,-71.065736
300793,544,"Norfolk, VA",DD,Open,"V.B. Donuts, LLC",Norfolk,VA,Norfolk,23518,USA,36.916072,-76.219758
300797,528,"Miami-FT. Lauderdale, FL",DD,Open,"SSC300797, LLC",Miami,FL,Miami-Dade,33133,USA,25.739175,-80.239514
300810,504,"Philadelphia, PA",DD,Open,Delite Inc.,Norwood,PA,Delaware,19074,USA,39.886083,-75.301578
300812,521,"Providence, RI",DD,Open,"Themie, LLC",Tiverton,RI,NEWPORT,2878,USA,41.626222,-71.147506
300813,521,"Providence, RI",DD,Permanent Close,"Proinova, LLC",Raynham,MA,Bristol,2767,USA,41.904914,-71.011206
300820,504,"Philadelphia, PA",DD,Open,"Crilly, Inc.",Dover,DE,KENT,19901,USA,39.168153,-75.517492
300826,602,"Chicago, IL",DD,Open,"Karim, Inc.",Wilmette,IL,COOK,60091,USA,42.079163,-87.754801
300827,506,"E. Mass/Southern, NH",DD,Open,"Coolidge Donuts, Inc.",Watertown,MA,Middlesex,2472,USA,42.371501,-71.157802
300830,504,"Philadelphia, PA",DD,Open,"Jocas, Corp.",Trevose,PA,BUCKS,19053,USA,40.122106,-74.976294
300837,555,"Syracuse, NY",DD,Permanent Close,"S Salina Street Donuts, LLC",Syracuse,NY,Onondaga,13202,USA,43.048835,-76.151999
300838,533,"Hartford-New Haven, CT",DD,Permanent Close,"Waterbury Donuts, Inc.",Waterbury,CT,NEW HAVEN,6704,USA,41.586183,-73.046992
300839,506,"E. Mass/Southern, NH",DD,Open,Melrose LLC,Melrose,MA,MIDDLESEX,2176,USA,42.452117,-71.067183
300841,512,"Baltimore, MD",DD,Open,Shriji Investors LLC,Baltimore,MD,BALTIMORE,21211,USA,39.337662,-76.634617
300848,501,"Metro, NY",DD,Open,"W.B. Donuts, Inc.",Brewster,NY,PUTNAM,10509,USA,41.426012,-73.578179
300849,501,"Metro, NY",DD,Open,DONUT KITCHEN LLC,Stamford,CT,FAIRFIELD,6902,USA,41.048264,-73.554819
300852,523,"Burlington, VT-Plattsburgh, NY",DD,Open,"C.N. Donuts, LLC",Lyndonville,VT,Caledonia,5851,USA,44.526683,-72.000644
300866,512,"Baltimore, MD",DD,Permanent Close,"RAJ & KK, L.L.C.",Reisterstown,MD,BALTIMORE,21136,USA,39.445744,-76.813047
300867,534,"Orlando/Daytona/Melbourne, FL",DD,Open,"AC Pleasant St, LLC",Cocoa Beach,FL,Brevard,32931,USA,28.370694,-80.605447
300869,753,"Phoenix, AZ",DD,Open,ABDD ARIZONA LLC,Phoenix,AZ,Maricopa,85018,USA,33.480547,-111.992539
300875,533,"Hartford-New Haven, CT",DD,Open,"Watertown Donuts, Inc.",Watertown,CT,Litchfield,6795,USA,41.592792,-73.109244
300878,504,"Philadelphia, PA",DD,Open,"Krishna Treats, LLC",Croydon,PA,BUCKS,19021,USA,40.093706,-74.911555
300882,501,"Metro, NY",DD,Open,"Deck Fulton - 1309, LLC",Brooklyn,NY,Kings,11216,USA,40.680482,-73.948915
300896,501,"Metro, NY",DD,Open,"JAVA JOINT NP, LLC",North Plainfield,NJ,Somerset,7060,USA,40.623299,-74.445204
300898,504,"Philadelphia, PA",DD,Open,Sai Shakti Corporation,Philadelphia,PA,PHILADELPHIA,19147,USA,39.931436,-75.160662
300900,533,"Hartford-New Haven, CT",DD,Open,"Watertown Donuts, Inc.",Thomaston,CT,Litchfield,6787,USA,41.661678,-73.0796
300904,528,"Miami-FT. Lauderdale, FL",DD/BR,Permanent Close,"Sweetco Bakery, Inc.",Fort Lauderdale,FL,Broward,33305,USA,26.152606,-80.117908
300908,511,"Washington, DC",DD,Open,"Woodbridge Donuts, Inc.",Fort Belvoir,VA,Fairfax,22060,USA,38.695407,-77.143592
300910,602,"Chicago, IL",DD,Open,New A & N Inc.,Chicago,IL,Cook,60632,USA,41.793636,-87.723567
300912,512,"Baltimore, MD",DD,Open,"Kaival Krupa, Inc.",Towson,MD,Baltimore,21286,USA,39.396637,-76.567224
300919,501,"Metro, NY",DD,Open,Hima Inc.,North Arlington,NJ,BERGEN,7031,USA,40.788122,-74.133181
300920,501,"Metro, NY",DD,Open,"What A Donut, LLC",Linden,NJ,Union,7036,USA,40.633383,-74.258467
300921,501,"Metro, NY",DD,Open,S & P Donut Corp.,Trumbull,CT,FAIRFIELD,6611,USA,41.232183,-73.152678
300924,514,"Buffalo, NY",DD,Open,"136 West Main Street, Inc.",Batavia,NY,GENESEE,14020,USA,42.999953,-78.191044
300925,521,"Providence, RI",DD,Open,"MA Donuts I, Inc.",North Attleboro,MA,Bristol,2760,USA,41.964787,-71.339531
300928,602,"Chicago, IL",BR/DD,Open,"Worth 1, Inc.",Worth,IL,Cook,60482,USA,41.690044,-87.786689
300929,566,"Lancaster/Harrisburg/York, PA",DD,Permanent Close,Priya Corporation,York,PA,YORK,17404,USA,39.980468,-76.733923
300931,501,"Metro, NY",DD,Open,"ABDD III, LLC",Newfoundland,NJ,PASSAIC,7435,USA,41.052944,-74.453558
300933,501,"Metro, NY",DD,Open,"Kelido, Inc.",Morris Plains,NJ,Morris,7950,USA,40.84265,-74.464764
300938,602,"Chicago, IL",BR/DD,Open,Purohit Brothers Inc.,Chicago,IL,COOK,60634,USA,41.952494,-87.806269
300939,602,"Chicago, IL",DD,Open,"Unique Group, Inc.",Chicago,IL,COOK,60639,USA,41.909442,-87.784769
300940,505,"Detroit, MI",BR/DD,Open,KARDO 12 LLC,Southgate,MI,Wayne,48195,USA,42.198863,-83.206345
300944,500,"Portland, ME",DD,Permanent Close,"Cash Corner Donuts, LLC",South Portland,ME,CUMBERLAND,4106,USA,43.64365,-70.330822
300949,504,"Philadelphia, PA",DD,Open,Radha Donut Corp.,Bellmawr,NJ,CAMDEN,8031,USA,39.8641,-75.078758
300952,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,PURPLE ROCK INVESTMENT COMPANY LLC,Venice,FL,Sarasota,34293,USA,27.067164,-82.419769
300953,504,"Philadelphia, PA",DD,Open,PC and N Corp. # 3,Trenton,NJ,Mercer,8619,USA,40.231002,-74.676784
300968,501,"Metro, NY",DD,Open,"Danbury Donuts, Inc.",Danbury,CT,Fairfield,6811,USA,41.388843,-73.481033
300970,501,"Metro, NY",DD,Open,"Shrewsbury Donuts, Inc.",Shrewsbury,NJ,Monmouth,7702,USA,40.337975,-74.063928
300973,533,"Hartford-New Haven, CT",DD,Open,"Vernon Donuts, Inc.",Vernon Rockville,CT,TOLLAND,6066,USA,41.829403,-72.496363
300974,543,"Springfield, MA",DD,Open,"Lori Donuts, Inc.",Springfield,MA,HAMPDEN,1129,USA,42.115156,-72.49735
300976,506,"E. Mass/Southern, NH",DD,Open,"NAS Donuts, LLC",Nashua,NH,HILLSBOROUGH,3060,USA,42.728442,-71.448101
300977,506,"E. Mass/Southern, NH",DD,Open,"Dover Donuts, Inc.",Dover,NH,STRAFFORD,3820,USA,43.218278,-70.883342
300978,650,"Oklahoma City, OK",DD,Open,Natash LLC,Oklahoma City,OK,Oklahoma,73112,USA,35.507147,-97.565356
300982,504,"Philadelphia, PA",DD,Open,"OHM Springfield, LLC",Drexel Hill,PA,Delaware,19026,USA,39.958728,-75.287608
300985,528,"Miami-FT. Lauderdale, FL",DD,Open,"SOFL DONUTS, LLC",Miami,FL,MIAMI-DADE,33169,USA,25.947167,-80.205031
300991,521,"Providence, RI",DD,Open,"Attleboro Donuts, Inc.",Attleboro,MA,BRISTOL,2703,USA,41.948807,-71.277983
300995,501,"Metro, NY",DD,Open,Koula LLC,Elizabeth,NJ,Union,7208,USA,40.670322,-74.219866
301000,602,"Chicago, IL",BR/DD,Open,"Unique Group, Inc.",Cicero,IL,Cook,60804,USA,41.858437,-87.764282
301017,534,"Orlando/Daytona/Melbourne, FL",DD,Open,"MAC ORANGE AVENUE, LLC",Orlando,FL,Orange,32806,USA,28.519233,-81.376435
301018,501,"Metro, NY",DD,Open,"Donuts Are Us, LLC",Elizabeth,NJ,Union,7202,USA,40.659302,-74.222817
301061,504,"Philadelphia, PA",DD,Open,Vicky and Bonny Coffee Express Somerdale Limited Liability C,Somerdale,NJ,CAMDEN,8083,USA,39.841794,-75.014544
301071,523,"Burlington, VT-Plattsburgh, NY",DD,Permanent Close,"VERMONT DONUT ENTERPRISES V, LLC",Saint Albans,VT,FRANKLIN,5478,USA,44.802206,-73.087853
301076,501,"Metro, NY",DD,Open,"Darien Donuts, Inc.",Norwalk,CT,Fairfield,6854,USA,41.097308,-73.444703
301081,533,"Hartford-New Haven, CT",DD,Open,SOPHIA CT LLC,New London,CT,New London,6320,USA,41.367095,-72.117435
301108,501,"Metro, NY",DD,Open,TOMS RIVER DONUTS LLC,Toms River,NJ,Ocean,8753,USA,39.963556,-74.188768
301122,602,"Chicago, IL",DD,Open,Rama Enterprises Incorporated,Naperville,IL,DuPage,60563,USA,41.787619,-88.134961
301124,602,"Chicago, IL",BR/DD,Open,"Gul Foods, Inc.",Chicago,IL,COOK,60630,USA,41.967994,-87.729644
301136,765,"El Paso, TX",DD,Open,"Sizzling Donuts, LLC",El Paso,TX,El Paso,79924,USA,31.870473,-106.427765
301171,650,"Oklahoma City, OK",DD,Open,Goli Enterprise LLC,Del City,OK,Oklahoma,73115,USA,35.449663,-97.441331
301184,501,"Metro, NY",DD,Open,"Poughkeepsie Main Cafe, LLC",Poughkeepsie,NY,Dutchess,12603,USA,41.696228,-73.90345
301212,500,"Portland, ME",DD,Open,"Lisbon Donuts, Inc.",Lewiston,ME,Androscoggin,4240,USA,44.0791,-70.19193
301213,500,"Portland, ME",DD,Permanent Close,"Saturn Associates, Inc.",Westbrook,ME,CUMBERLAND,4092,USA,43.676716,-70.361257
301216,506,"E. Mass/Southern, NH",DD,Open,"C & M Donuts, Inc.",Norwood,MA,NORFOLK,2062,USA,42.192859,-71.196407
301217,506,"E. Mass/Southern, NH",DD,Open,"Tori, LLC",Revere,MA,SUFFOLK,2151,USA,42.409563,-70.999941
301219,523,"Burlington, VT-Plattsburgh, NY",DD,Open,"C.N. Donuts, LLC",Saint Johnsbury,VT,Caledonia,5819,USA,44.417763,-72.016068
301224,521,"Providence, RI",DD,Permanent Close,"Broadway Donuts, Inc.",Newport,RI,NEWPORT,2840,USA,41.493817,-71.309097
301255,641,"San Antontio, TX",DD,Open,"Military Donuts, Inc.",San Antonio,TX,Bexar,78227,USA,29.408437,-98.629399
301269,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"Ekonomy Foods, Inc.",Fort Pierce,FL,Saint Lucie,34950,USA,27.438356,-80.347958
301274,501,"Metro, NY",DD,Open,Gloria Donut Corp.,Nutley,NJ,ESSEX,7110,USA,40.812233,-74.145219
301282,561,"Jacksonville, FL",DD,Open,"ST. JOHNS DONUTS, LLC",Saint Augustine,FL,Saint Johns,32084,USA,29.908894,-81.319874
301286,500,"Portland, ME",DD,Open,"San-Do, Inc.",Sanford,ME,YORK,4073,USA,43.437692,-70.774575
301287,506,"E. Mass/Southern, NH",DD,Open,"New Generation Donuts, LLC",Falmouth,MA,Barnstable,2540,USA,41.552515,-70.605937
301288,501,"Metro, NY",DD,Open,333 NORTH AVENUE EAST LLC,Cranford,NJ,UNION,7016,USA,40.65802,-74.29187
301289,528,"Miami-FT. Lauderdale, FL",DD,Open,"Hollywood & 441, Inc.",Hollywood,FL,Broward,33021,USA,26.01402,-80.20779
301290,566,"Lancaster/Harrisburg/York, PA",DD,Open,"RADHA-KRISHNA, Inc.",Harrisburg,PA,Dauphin,17111,USA,40.256014,-76.839983
301291,506,"E. Mass/Southern, NH",DD,Open,"Jo-Ad Realty, LLC",Southbridge,MA,WORCESTER,1550,USA,42.076947,-72.036541
301292,506,"E. Mass/Southern, NH",DD,Open,"Roxbury Donuts, Inc.",Jamaica Plain,MA,Suffolk,2130,USA,42.310368,-71.114996
301293,561,"Jacksonville, FL",DD,Open,"Beach Boulevard Donut, Inc.",Jacksonville Beach,FL,Duval,32250,USA,30.288642,-81.404689
301299,501,"Metro, NY",DD,Open,Murani Corp.,Fords,NJ,Middlesex,8863,USA,40.528597,-74.315981
301301,692,"Beaumont/Port Arthur, TX",DD,Open,"Anju Donuts of Beaumont, LLC",Beaumont,TX,Jefferson,77708,USA,30.117885,-94.144631
301302,501,"Metro, NY",BR/DD,Open,Global Food Franchise Inc.,Wallington,NJ,BERGEN,7057,USA,40.842578,-74.104436
301304,506,"E. Mass/Southern, NH",DD,Open,"Allco Donuts, LLC",Lexington,MA,Middlesex,2421,USA,42.436069,-71.234831
301308,521,"Providence, RI",DD,Open,"GLOBE CORNERS MFG. CO., INC.",Fall River,MA,BRISTOL,2724,USA,41.687472,-71.172347
301313,501,"Metro, NY",DD,Open,"Y & C Restaurant, Inc.",Wappingers Falls,NY,DUTCHESS,12590,USA,41.597947,-73.910697
301314,532,"Albany-Schenectady-Troy, NY",DD,Open,"NORTH STAR DONUT GROUP, LLC",Queensbury,NY,WARREN,12804,USA,43.327306,-73.667997
301316,602,"Chicago, IL",BR/DD,Open,"Vishal, Inc.",Chicago,IL,Cook,60641,USA,41.953581,-87.752608
301325,506,"E. Mass/Southern, NH",DD,Permanent Close,"NORTH CANTON DONUTS, INC.",Canton,MA,NORFOLK,2021,USA,42.15261,-71.147763
301331,501,"Metro, NY",BR/DD,Open,AJP Restaurant Corp.,East Northport,NY,SUFFOLK,11731,USA,40.87175,-73.32327
301333,533,"Hartford-New Haven, CT",DD,Open,"CRRM W. Main Street Donuts, Inc.",Branford,CT,New Haven,6405,USA,41.276475,-72.836483
301341,790,"Albuquerque, NM",DD,Open,"Deubel, LLC",Santa Fe,NM,Santa Fe,87505,USA,35.675022,-105.953336
301347,528,"Miami-FT. Lauderdale, FL",DD,Open,"SOUTHEAST ENTERPRISE HOLDINGS, LLC",Hialeah,FL,Miami-Dade,33010,USA,25.823158,-80.270936
301350,692,"Beaumont/Port Arthur, TX",DD,Open,"Anju Donuts of Beaumont, LLC",Beaumont,TX,Jefferson,77702,USA,30.089865,-94.129999
301352,506,"E. Mass/Southern, NH",DD,Open,"Plain St. Donuts, Inc.",Duxbury,MA,PLYMOUTH,2332,USA,42.023841,-70.683294
301353,501,"Metro, NY",BR/DD,Open,Main Street QSR Inc.,Patchogue,NY,Suffolk,11772,USA,40.76678,-73.00158
301354,506,"E. Mass/Southern, NH",DD,Open,"Progressive Foods, Inc.",Rochester,NH,Strafford,3867,USA,43.300144,-70.971731
301355,506,"E. Mass/Southern, NH",DD,Open,"C M & R Donuts, Inc.",Lowell,MA,MIDDLESEX,1852,USA,42.631069,-71.282453
301358,602,"Chicago, IL",DD,Open,MAP CORPORATION,Norridge,IL,Cook,60706,USA,41.966663,-87.822208
301361,602,"Chicago, IL",BR/DD,Open,"Anusha International, Inc.",Arlington Heights,IL,Cook,60004,USA,42.106049,-87.970576
301365,602,"Chicago, IL",DD,Open,"Shri Krishna, Inc.",Chicago,IL,COOK,60643,USA,41.704353,-87.681302
301367,532,"Albany-Schenectady-Troy, NY",DD,Open,"North Adams Donuts, LLC",North Adams,MA,Berkshire,1247,USA,42.700831,-73.108375
301384,521,"Providence, RI",DD,Open,"J.P. Donuts, Inc.",Warren,RI,BRISTOL,2885,USA,41.731233,-71.282929
301400,533,"Hartford-New Haven, CT",DD,Open,"North Haven Donuts, Inc.",North Haven,CT,NEW HAVEN,6473,USA,41.396297,-72.854694
301401,506,"E. Mass/Southern, NH",DD,Open,"Pearl St. Donuts, Inc.",Brockton,MA,PLYMOUTH,2301,USA,42.100017,-71.066094
301404,506,"E. Mass/Southern, NH",DD,Open,"Amherst St. Donuts, Inc.",Nashua,NH,Hillsborough,3063,USA,42.778256,-71.496931
301407,506,"E. Mass/Southern, NH",DD,Open,"Port Donuts, Inc.",Portsmouth,NH,ROCKINGHAM,3801,USA,43.050676,-70.770823
301419,571,"Fort Myers, FL",DD,Open,PURPLE ROCK INVESTMENT COMPANY LLC,Englewood,FL,Charlotte,34224,USA,26.934663,-82.319178
301429,506,"E. Mass/Southern, NH",DD,Open,"Cape Cod Enterprises, LLC",Plymouth,MA,Plymouth,2360,USA,41.818333,-70.551872
301430,528,"Miami-FT. Lauderdale, FL",DD,Open,"SOUTHEAST ENTERPRISE HOLDINGS, LLC",Hialeah,FL,Miami-Dade,33013,USA,25.867653,-80.265653
301446,521,"Providence, RI",DD,Open,"Mansfield Donuts, Inc.",Mansfield,MA,BRISTOL,2048,USA,42.032842,-71.216108
301476,602,"Chicago, IL",BR/DD,Open,"Schaumburg Donuts, Inc.",Schaumburg,IL,Cook,60194,USA,42.027785,-88.059305
301479,602,"Chicago, IL",BR/DD,Open,MUNDELEIN LAKE ST COFFEE INC.,Mundelein,IL,LAKE,60060,USA,42.269369,-88.004136
301481,602,"Chicago, IL",BR/DD,Open,"183 Donuts, Inc.",Homewood,IL,Cook,60430,USA,41.557072,-87.673053
301485,588,"South Bend, IN",BR/DD,Open,"ST JOSEPH DONUTS, INC.",Saint Joseph,MI,BERRIEN,49085,USA,42.086041,-86.485309
301487,505,"Detroit, MI",BR/DD,Open,KARDO 13 LLC,Taylor,MI,Wayne,48180,USA,42.225436,-83.268553
301495,506,"E. Mass/Southern, NH",DD,Open,"D.D.J., Inc.",Oxford,MA,WORCESTER,1540,USA,42.116669,-71.861972
301497,602,"Chicago, IL",DD,Temporary Close,SEVA Companies LLC Thompson Food Center,Chicago,IL,COOK,60601,USA,41.88501,-87.631661
301525,549,"Watertown, NY",DD,Open,"Watertown Foodservice Group, LLC",Watertown,NY,Jefferson,13601,USA,43.976354,-75.944855
301527,528,"Miami-FT. Lauderdale, FL",DD,Open,"SOFL DONUTS, LLC",Miramar,FL,Broward,33023,USA,25.984381,-80.210469
301530,504,"Philadelphia, PA",DD,Open,"United Food Systems, Inc.",Philadelphia,PA,Philadelphia,19149,USA,40.038708,-75.077846
301533,504,"Philadelphia, PA",DD,Open,Ghanshyam Donut Corp.,Glassboro,NJ,Gloucester,8028,USA,39.717592,-75.112961
301538,506,"E. Mass/Southern, NH",DD,Open,NOR-Op LLC,Northborough,MA,WORCESTER,1532,USA,42.319875,-71.647244
301551,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,LEGACY PORT RICHEY QSR LLC,New Port Richey,FL,Pasco,34652,USA,28.239742,-82.727467
301556,504,"Philadelphia, PA",DD,Open,Priya Donut Corp.,Burlington,NJ,Burlington,8016,USA,40.070947,-74.864466
301557,504,"Philadelphia, PA",DD,Permanent Close,"PC AND N #9, LLC",Princeton,NJ,Mercer,8540,USA,40.3087,-74.668653
301559,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"SOUTHEAST ENTERPRISE HOLDINGS, LLC",West Palm Beach,FL,Palm Beach,33405,USA,26.680067,-80.054764
301560,501,"Metro, NY",DD,Open,ABDD VI LLC,Hopewell Junction,NY,DUTCHESS,12533,USA,41.5787,-73.812336
301568,523,"Burlington, VT-Plattsburgh, NY",DD,Open,"M & W FOODS, INC.",Plattsburgh,NY,CLINTON,12901,USA,44.697269,-73.47685
301569,504,"Philadelphia, PA",DD,Open,"Atlantic Donuts, Inc.",Atlantic City,NJ,Atlantic,8401,USA,39.353813,-74.448063
301571,501,"Metro, NY",DD,Open,"Lily Donuts, Corp.",Edison,NJ,Middlesex,8817,USA,40.513489,-74.404803
301577,528,"Miami-FT. Lauderdale, FL",DD,Open,"SOUTHEAST ENTERPRISE HOLDINGS, LLC",Tamarac,FL,BROWARD,33319,USA,26.185719,-80.203433
301582,506,"E. Mass/Southern, NH",DD,Open,"Wareham Management Group, LLC",Buzzards Bay,MA,Plymouth,2532,USA,41.757192,-70.653408
301583,506,"E. Mass/Southern, NH",DD,Open,"Whiting St. Donuts, Inc.",Hingham,MA,Plymouth,2043,USA,42.180433,-70.899436
301587,533,"Hartford-New Haven, CT",DD,Permanent Close,"Meadow St. Donuts, Inc.",Naugatuck,CT,NEW HAVEN,6770,USA,41.486823,-73.058016
301591,500,"Portland, ME",DD,Open,"D & D Mid-Coast, LLC",Rockland,ME,KNOX,4841,USA,44.109978,-69.109742
301592,506,"E. Mass/Southern, NH",DD,Open,"JAMAR DONUTS, INC.",Derry,NH,Rockingham,3038,USA,42.883244,-71.324414
301602,504,"Philadelphia, PA",DD,Open,"Hongs Enterprises, Inc.",Philadelphia,PA,Philadelphia,19138,USA,40.058586,-75.165408
301605,548,"W. Palm Bch/Ft. Pierce, FL",BR/DD,Open,S.A.M. Donut Corp.,Boynton Beach,FL,Palm Beach,33435,USA,26.516568,-80.05923
301606,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,CANYON DONUTS CONGRESS LLC,Lake Worth,FL,Palm Beach,33461,USA,26.631442,-80.088181
301610,533,"Hartford-New Haven, CT",DD,Open,"Volis Donuts, LLC",Waterford,CT,New London,6385,USA,41.341592,-72.122525
301613,506,"E. Mass/Southern, NH",DD,Open,"Wilmington Donuts, Inc.",Wilmington,MA,Middlesex,1887,USA,42.550867,-71.177616
301616,523,"Burlington, VT-Plattsburgh, NY",DD,Permanent Close,"89 Donuts, LLC",West Lebanon,NH,Grafton,3784,USA,43.645161,-72.309436
301619,504,"Philadelphia, PA",DD,Open,"Krishnakunj, Inc.",Pennsauken,NJ,Camden,8109,USA,39.937147,-75.076025
301620,504,"Philadelphia, PA",DD,Open,Yogi Donut Corp.,Vineland,NJ,Cumberland,8360,USA,39.492107,-75.042862
301622,506,"E. Mass/Southern, NH",DD,Open,"JJEC Donuts, LLC",Plymouth,MA,Plymouth,2360,USA,41.915911,-70.556176
